imageone,imagetwo,imagethree,imagefour,imagefive,imagesix,imageseven,imageeight,imagenine,imageten,imageeleven,imagetwelve,imagethirteen,imagefourteen,imagefifteen,imagesixteen,frequency,choice_image,choice_type,correct_answer,stimulus_type,condition_code,block_one.thisRepN,block_one.thisTrialN,block_one.thisN,block_one.thisIndex,fone_control_b1.thisRepN,fone_control_b1.thisTrialN,fone_control_b1.thisN,fone_control_b1.thisIndex,ftwo_control_b1.thisRepN,ftwo_control_b1.thisTrialN,ftwo_control_b1.thisN,ftwo_control_b1.thisIndex,fthree_control_b1.thisRepN,fthree_control_b1.thisTrialN,fthree_control_b1.thisN,fthree_control_b1.thisIndex,text.started,text.stopped,Crossm.started,Crossm.stopped,Presentation_image_f1_1.started,Presentation_image_f1_1.stopped,Presentation_image_f1_2.started,Presentation_image_f1_2.stopped,Presentation_image_f1_3.started,Presentation_image_f1_3.stopped,Presentation_image_f1_4.started,Presentation_image_f1_4.stopped,Fixation_cross.started,Fixation_cross.stopped,displayed_choice_image.started,displayed_choice_image.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Presentation_image_f2_1.started,Presentation_image_f2_1.stopped,Presentation_image_f2_2.started,Presentation_image_f2_2.stopped,Presentation_image_f2_3.started,Presentation_image_f2_3.stopped,Presentation_image_f2_4.started,Presentation_image_f2_4.stopped,Presentation_image_f2_5.started,Presentation_image_f2_5.stopped,Presentation_image_f2_6.started,Presentation_image_f2_6.stopped,Presentation_image_f2_7.started,Presentation_image_f2_7.stopped,Presentation_image_f2_8.started,Presentation_image_f2_8.stopped,Presentation_image_f3_1.started,Presentation_image_f3_1.stopped,Presentation_image_f3_2.started,Presentation_image_f3_2.stopped,Presentation_image_f3_3.started,Presentation_image_f3_3.stopped,Presentation_image_f3_4.started,Presentation_image_f3_4.stopped,Presentation_image_f3_5.started,Presentation_image_f3_5.stopped,Presentation_image_f3_6.started,Presentation_image_f3_6.stopped,Presentation_image_f3_7.started,Presentation_image_f3_7.stopped,Presentation_image_f3_8.started,Presentation_image_f3_8.stopped,Presentation_image_f3_9.started,Presentation_image_f3_9.stopped,Presentation_image_f3_10.started,Presentation_image_f3_10.stopped,Presentation_image_f3_11.started,Presentation_image_f3_11.stopped,Presentation_image_f3_12.started,Presentation_image_f3_12.stopped,perf_review_accuracyval.started,perf_review_accuracyval.stopped,perf_key_resp_3.keys,perf_key_resp_3.rt,perf_key_resp_3.started,perf_key_resp_3.stopped,text_3.started,text_3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
LZ_scrambled\LZ_scrambled_129.jpg,LZ_scrambled\LZ_scrambled_116.jpg,LZ_scrambled\LZ_scrambled_174.jpg,LZ_scrambled\LZ_scrambled_32.jpg,LZ_scrambled\LZ_scrambled_238.jpg,LZ_scrambled\LZ_scrambled_208.jpg,LZ_scrambled\LZ_scrambled_5.jpg,LZ_scrambled\LZ_scrambled_128.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_33.jpg,0,l,2,22,0,10,10,10,,,,,,,,,,,,,,,80.9868320999667,None,,,,,,,,,85.96959870000137,86.97125760000199,86.96275169996079,None,l,1,1.0137909000040963,1.0021241499925964,None,82.18903639999917,82.64264709997224,82.68515460001072,83.13560009998037,83.18502779997652,83.635744899977,83.68473619996803,84.13600589998532,84.1849825999816,84.63561419997131,84.6848288999754,85.13547370000742,85.1851711999625,85.6357836999814,85.68511520000175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_167.jpg,LZ_scrambled\LZ_scrambled_211.jpg,LZ_scrambled\LZ_scrambled_25.jpg,LZ_scrambled\LZ_scrambled_228.jpg,LZ_scrambled\LZ_scrambled_103.jpg,LZ_scrambled\LZ_scrambled_101.jpg,LZ_scrambled\LZ_scrambled_105.jpg,LZ_scrambled\LZ_scrambled_159.jpg,None,None,None,None,None,None,None,None,2,LZ_scrambled\LZ_scrambled_61.jpg,0,l,2,22,0,11,11,11,,,,,,,,,,,,,,,87.98787469998933,None,,,,,,,,,92.97110969998175,93.97863149998011,93.96285389998229,None,l,1,1.309817400004249,1.0002541500143707,None,89.14275349996751,89.59410689998185,89.63661400001729,90.08748270000797,90.13675969996257,90.5869415999623,90.63661039998988,91.08694999996806,91.13629950000905,91.58707249996951,91.63631430000532,92.08730650000507,92.13625300000422,92.58692440000596,92.6362017999636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_226.jpg,LZ_scrambled\LZ_scrambled_108.jpg,LZ_scrambled\LZ_scrambled_106.jpg,LZ_scrambled\LZ_scrambled_209.jpg,LZ_scrambled\LZ_scrambled_221.jpg,LZ_scrambled\LZ_scrambled_165.jpg,LZ_scrambled\LZ_scrambled_227.jpg,LZ_scrambled\LZ_scrambled_77.jpg,LZ_scrambled\LZ_scrambled_72.jpg,LZ_scrambled\LZ_scrambled_16.jpg,LZ_scrambled\LZ_scrambled_89.jpg,LZ_scrambled\LZ_scrambled_98.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_135.jpg,0,l,2,23,0,12,12,12,,,,,,,,,,,,,,,95.2860335999867,None,,,,,,,,,100.30535559996497,101.31157650001114,101.30296639999142,None,l,1,0.36939589999383315,1.0042438500095159,None,,,,,,,,,,,,,,,,,96.62469319999218,96.9276437999797,96.9630297999829,97.26765150000574,97.31751610001083,97.6221421000082,97.61709109996445,97.9206220000051,97.96313059999375,98.26759989996208,98.31749889999628,98.62234000000171,98.61644899996463,98.92053820000729,98.9630487000104,99.26762649999,99.31731829995988,99.62226530001499,99.61672160000307,99.9205251999665,99.96309859998291,100.26756010000827,None,None,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_36.jpg,LZ_scrambled\LZ_scrambled_54.jpg,LZ_scrambled\LZ_scrambled_212.jpg,LZ_scrambled\LZ_scrambled_110.jpg,LZ_scrambled\LZ_scrambled_163.jpg,LZ_scrambled\LZ_scrambled_132.jpg,LZ_scrambled\LZ_scrambled_102.jpg,LZ_scrambled\LZ_scrambled_28.jpg,LZ_scrambled\LZ_scrambled_239.jpg,LZ_scrambled\LZ_scrambled_44.jpg,LZ_scrambled\LZ_scrambled_73.jpg,LZ_scrambled\LZ_scrambled_222.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_102.jpg,1,a,2,23,0,13,13,13,,,,,,,,,,,,,,,101.69277229998261,None,,,,,,,,,106.71712190000108,107.72110729996348,107.70604600000661,None,a,1,0.7899830000242218,1.000249300035648,None,,,,,,,,,,,,,,,,,102.90478779998375,103.2052907999605,103.24774369999068,103.55251379997935,103.59498599998187,103.90006790001644,103.89389229996596,104.19829159998335,104.24812170001678,104.55273559998022,104.59514559997479,104.89991109998664,104.89436510001542,105.19840389996534,105.24772599997232,105.5526745999814,105.59501089999685,105.90028719999827,105.89427679998334,106.19859639997594,106.24775859998772,106.55276819999563,106.59526899998309,None,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_82.jpg,LZ_scrambled\LZ_scrambled_120.jpg,LZ_scrambled\LZ_scrambled_48.jpg,LZ_scrambled\LZ_scrambled_123.jpg,LZ_scrambled\LZ_scrambled_134.jpg,LZ_scrambled\LZ_scrambled_50.jpg,LZ_scrambled\LZ_scrambled_175.jpg,LZ_scrambled\LZ_scrambled_149.jpg,LZ_scrambled\LZ_scrambled_20.jpg,LZ_scrambled\LZ_scrambled_70.jpg,LZ_scrambled\LZ_scrambled_38.jpg,LZ_scrambled\LZ_scrambled_139.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_20.jpg,1,a,2,23,0,14,14,14,,,,,,,,,,,,,,,108.5108251000056,None,,,,,,,,,113.53655959997559,114.54115730000194,114.52543109998805,None,a,1,1.851099100022111,1.000014299992472,None,,,,,,,,,,,,,,,,,109.73270539997611,110.03197969996836,110.07437809999101,110.3788557999651,110.42850430001272,110.73356999998214,110.72741930000484,111.0317376999883,111.0741493999958,111.37896840000758,111.42831270000897,111.73383499996271,111.72763659997145,112.03170059999684,112.07452139997622,112.37923479999881,112.42864529998042,112.73354569997173,112.72068470000522,113.02485639997758,113.07415940001374,113.37917450000532,113.42806669999845,None,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_83.jpg,LZ_scrambled\LZ_scrambled_156.jpg,LZ_scrambled\LZ_scrambled_71.jpg,LZ_scrambled\LZ_scrambled_42.jpg,LZ_scrambled\LZ_scrambled_233.jpg,LZ_scrambled\LZ_scrambled_62.jpg,LZ_scrambled\LZ_scrambled_126.jpg,LZ_scrambled\LZ_scrambled_23.jpg,LZ_scrambled\LZ_scrambled_195.jpg,LZ_scrambled\LZ_scrambled_112.jpg,LZ_scrambled\LZ_scrambled_29.jpg,LZ_scrambled\LZ_scrambled_148.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_83.jpg,1,a,2,23,0,15,15,15,,,,,,,,,,,,,,,116.3909227999975,None,,,,,,,,,121.4119217999978,122.41694259998621,122.40769640001236,None,a,1,1.1139957000268623,1.0015420499257743,None,,,,,,,,,,,,,,,,,117.61791179998545,117.92107969999779,117.95616429997608,118.26063739997335,118.30337229999714,118.60890870000003,118.60890870000003,118.9140223999857,118.9564027999877,119.26065289997496,119.3034380999743,119.60860849998426,119.60256059997482,119.90683759999229,119.95611520000966,120.26071910001338,120.30371989996638,120.60886879998725,120.60244769998826,120.90711400000146,120.95645459997468,121.2607097,121.30353309999919,None,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_189.jpg,LZ_scrambled\LZ_scrambled_35.jpg,LZ_scrambled\LZ_scrambled_86.jpg,LZ_scrambled\LZ_scrambled_43.jpg,LZ_scrambled\LZ_scrambled_207.jpg,LZ_scrambled\LZ_scrambled_47.jpg,LZ_scrambled\LZ_scrambled_130.jpg,LZ_scrambled\LZ_scrambled_22.jpg,LZ_scrambled\LZ_scrambled_166.jpg,LZ_scrambled\LZ_scrambled_122.jpg,LZ_scrambled\LZ_scrambled_201.jpg,LZ_scrambled\LZ_scrambled_127.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_35.jpg,1,a,2,23,0,16,16,16,,,,,,,,,,,,,,,123.53896979999263,None,,,,,,,,,128.55712050001603,129.56467220000923,129.54672859999118,None,a,1,0.9661814999999478,1.000807850039564,None,,,,,,,,,,,,,,,,,124.75157680001575,125.05290730000706,125.08826079999562,125.3930295999744,125.4427233999595,125.74765909998678,125.74145679996582,126.04576539999107,126.08820130000822,126.3933040999691,126.4426370000001,126.74769619997824,126.7414808999747,127.04559659998631,127.08828709996305,127.39329799998086,127.44270139996661,127.74789830000373,127.74133910000091,128.0460009999806,128.08851319999667,128.39326549996622,128.44239320000634,None,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
LZ_scrambled\LZ_scrambled_173.jpg,LZ_scrambled\LZ_scrambled_160.jpg,LZ_scrambled\LZ_scrambled_3.jpg,LZ_scrambled\LZ_scrambled_235.jpg,LZ_scrambled\LZ_scrambled_14.jpg,LZ_scrambled\LZ_scrambled_140.jpg,LZ_scrambled\LZ_scrambled_157.jpg,LZ_scrambled\LZ_scrambled_135.jpg,LZ_scrambled\LZ_scrambled_190.jpg,LZ_scrambled\LZ_scrambled_91.jpg,LZ_scrambled\LZ_scrambled_119.jpg,LZ_scrambled\LZ_scrambled_13.jpg,None,None,None,None,3,LZ_scrambled\LZ_scrambled_17.jpg,0,l,2,23,0,17,17,17,,,,,,,,,,,,,,,130.5273154999595,None,,,,,,,,,135.5443091999623,136.54828779998934,136.53274230001261,None,l,1,1.1465001999749802,1.0003933500265703,None,,,,,,,,,,,,,,,,,131.75280849996489,132.0526780000073,132.09496750001563,132.39983529999154,132.4421844999888,132.74778360000346,132.74778360000346,133.05264219996752,133.09500839997781,133.39988569996785,133.44220990000758,133.74785859999247,133.74785859999247,134.0528156000073,134.09513400000287,134.40008320001652,134.44266689999495,134.74832819995936,134.74832819995936,135.05282759998227,135.09543729998404,135.3998252999736,135.4421981999767,None,,,,,,,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.69492769998033,None,space,8.928692999994382,137.69492769998033,None,,,,,,001,2020_Dec_17_1738,new_STLI_practise_scram,2020.2.10,143.16802208176387,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.69492769998033,None,146.63445680000586,None,,,,,,,
